source_facility_id,source_facility_name,source_county,dest_facility_id,dest_facility_name,dest_county,commodity_key,commodity_id,commodity_name,category,distance_km,available_excess,required_deficit,transferable_units,unit_cost,transfer_value,source_days_of_stock,dest_days_of_stock,cost_per_km_per_unit,estimated_transport_cost,roi,priority_score,cumulative_cost,recommendation
FAC0037,Imenti South Sub-County Hospital,Meru,FAC0044,Westlands Health Centre,Nairobi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,122.75,4.186,4.186,28.0,117.208,188.38709677419354,0.0,2.5,2.093,37.894600711283545,0.0,41224.30100000038,RECOMMEND
FAC0037,Imenti South Sub-County Hospital,Meru,FAC0055,Kisumu Central Health Centre,Kisumu,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,122.75,2.59,2.59,28.0,72.52,188.38709677419354,0.0,2.5,1.295,31.59912854030501,0.0,41225.596000000376,RECOMMEND
FAC0037,Imenti South Sub-County Hospital,Meru,FAC0077,Yatta Health Centre,Machakos,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,122.75,1.344,1.344,28.0,37.632000000000005,188.38709677419354,0.0,2.5,0.672,22.507177033492823,0.0,41226.268000000375,RECOMMEND
FAC0138,Manyatta Dispensary,Kilifi,FAC0027,Ainabkoi Sub-County Hospital,Uasin Gishu,40,COM041,Adrenaline 1mg/ml injection,emergency_medicines,200.0,2.89,1.7429999999999999,1.7429999999999999,25.0,43.574999999999996,108.10810810810811,0.0,2.5,0.8714999999999999,23.283462463264758,0.0,41227.139500000376,RECOMMEND
FAC0138,Manyatta Dispensary,Kilifi,FAC0120,Bongom Dispensary,Uasin Gishu,40,COM041,Adrenaline 1mg/ml injection,emergency_medicines,200.0,2.89,0.07,0.07,25.0,1.7500000000000002,108.10810810810811,0.0,2.5,0.03500000000000001,1.6908212560386477,0.0,41227.17450000038,RECOMMEND
FAC0123,Karuri Dispensary,Kiambu,FAC0014,Dagoretti Sub-County Hospital,Nairobi,34,COM035,Amlodipine 5mg,hypertension_medicines,200.0,12.02,22.162,12.02,6.0,72.12,75.18796992481202,0.0,2.5,6.01,10.288159771754637,0.0,41233.18450000038,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0008,Kiambu County Referral Hospital,Kiambu,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,11.074,3.5500000000000003,20.0,71.0,63.80952380952381,0.0,2.5,1.775,25.585585585585587,0.0,41234.95950000038,RECOMMEND
FAC0115,Mariakani Dispensary,Nakuru,FAC0121,Baraka Dispensary,Uasin Gishu,8,COM009,Paracetamol 500mg,analgesics,200.0,49.089999999999996,7.882,7.882,1.5,11.823,55.21314843348741,0.0,2.5,3.9409999999999994,2.3928354584092295,0.0,41238.90050000038,RECOMMEND
FAC0115,Mariakani Dispensary,Nakuru,FAC0139,Mariakani Dispensary,Kilifi,8,COM009,Paracetamol 500mg,analgesics,200.0,49.089999999999996,7.3709999999999996,7.3709999999999996,1.5,11.0565,55.21314843348741,0.0,2.5,3.6854999999999993,2.3597268167751575,0.0,41242.58600000038,RECOMMEND
FAC0120,Bongom Dispensary,Uasin Gishu,FAC0130,Ithanga Dispensary,Machakos,43,COM044,Furosemide 40mg,emergency_medicines,200.0,87.29,0.9939999999999999,0.9939999999999999,6.0,5.9639999999999995,845.7943925233645,0.0,2.5,0.49699999999999994,3.9839679358717435,0.0,41243.083000000384,RECOMMEND
FAC0096,Kitui Dispensary,Nairobi,FAC0033,Kangundo Sub-County Hospital,Machakos,24,COM025,Iron + Folic Acid 60/400mcg,maternal_health,200.0,24.39,17.423,17.423,3.0,52.26899999999999,68.28885400313972,0.0,2.5,8.711499999999997,5.382175770993153,0.0,41251.79450000038,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0124,Rongai Centre Dispensary,Kiambu,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,0.48300000000000004,0.48300000000000004,20.0,9.66,63.80952380952381,0.0,2.5,0.24150000000000002,7.780910189287153,0.0,41252.03600000038,RECOMMEND
FAC0146,Baraka Dispensary,Meru,FAC0054,Muhoroni Health Centre,Kisumu,42,COM043,Diazepam 10mg injection,emergency_medicines,200.0,3.65,0.9520000000000001,0.9520000000000001,20.0,19.040000000000003,760.0,0.0,2.5,0.476,12.899728997289975,0.0,41252.51200000038,RECOMMEND
FAC0146,Baraka Dispensary,Meru,FAC0075,Machakos Town Health Centre,Machakos,42,COM043,Diazepam 10mg injection,emergency_medicines,200.0,3.65,0.455,0.455,20.0,9.1,760.0,0.0,2.5,0.2275,7.413441955193482,0.0,41252.73950000038,RECOMMEND
FAC0146,Baraka Dispensary,Meru,FAC0050,Mvita Health Centre,Mombasa,42,COM043,Diazepam 10mg injection,emergency_medicines,200.0,3.65,0.427,0.427,20.0,8.54,760.0,0.0,2.5,0.21349999999999997,7.03749484960857,0.0,41252.95300000038,RECOMMEND
FAC0093,Shamba Dispensary,Nairobi,FAC0018,Changamwe Sub-County Hospital,Mombasa,30,COM031,Metformin 500mg,diabetes_medicines,200.0,18.229999999999997,14.56,14.56,4.0,58.24,76.8637532133676,0.0,2.5,7.28,7.033816425120772,0.0,41260.23300000038,RECOMMEND
FAC0093,Shamba Dispensary,Nairobi,FAC0041,Bungoma North Sub-County Hospital,Bungoma,30,COM031,Metformin 500mg,diabetes_medicines,200.0,18.229999999999997,7.3709999999999996,7.3709999999999996,4.0,29.483999999999998,76.8637532133676,0.0,2.5,3.6854999999999993,6.292604844733754,0.0,41263.91850000038,RECOMMEND
FAC0093,Shamba Dispensary,Nairobi,FAC0045,Langata Health Centre,Nairobi,30,COM031,Metformin 500mg,diabetes_medicines,50.0,18.229999999999997,5.390000000000001,5.390000000000001,4.0,21.560000000000002,76.8637532133676,0.0,2.5,0.67375,12.881254667662436,0.0,41264.59225000038,RECOMMEND
FAC0093,Shamba Dispensary,Nairobi,FAC0096,Kitui Dispensary,Nairobi,30,COM031,Metformin 500mg,diabetes_medicines,50.0,18.229999999999997,1.4909999999999999,1.4909999999999999,4.0,5.9639999999999995,76.8637532133676,0.0,2.5,0.186375,5.027078284690759,0.0,41264.77862500038,RECOMMEND
FAC0010,Kilifi County Referral Hospital,Kilifi,FAC0077,Yatta Health Centre,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,365.04,0.616,0.616,9.0,5.544,333.69384359401,0.0,2.5,0.308,4.238532110091743,0.0,41265.086625000375,RECOMMEND
FAC0010,Kilifi County Referral Hospital,Kilifi,FAC0134,Nembu Dispensary,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,365.04,0.399,0.399,9.0,3.591,333.69384359401,0.0,2.5,0.19950000000000004,2.9937473947478117,0.0,41265.28612500038,RECOMMEND
FAC0010,Kilifi County Referral Hospital,Kilifi,FAC0147,Manyatta Dispensary,Bungoma,16,COM017,Primaquine 7.5mg,antimalarials,200.0,365.04,0.364,0.364,9.0,3.276,333.69384359401,0.0,2.5,0.182,2.771573604060914,0.0,41265.46812500038,RECOMMEND
FAC0010,Kilifi County Referral Hospital,Kilifi,FAC0101,Shamba Dispensary,Mombasa,16,COM017,Primaquine 7.5mg,antimalarials,200.0,365.04,0.329,0.329,9.0,2.9610000000000003,333.69384359401,0.0,2.5,0.1645,2.5427221983683985,0.0,41265.63262500038,RECOMMEND
FAC0010,Kilifi County Referral Hospital,Kilifi,FAC0133,Sigor Dispensary,Machakos,16,COM017,Primaquine 7.5mg,antimalarials,200.0,365.04,0.24500000000000002,0.24500000000000002,9.0,2.205,333.69384359401,0.0,2.5,0.12250000000000001,1.9643652561247216,0.0,41265.755125000374,RECOMMEND
FAC0032,Yatta Sub-County Hospital,Machakos,FAC0006,Nakuru County Referral Hospital,Nakuru,12,COM013,Tramadol 50mg,analgesics,200.0,178.69,10.443999999999999,10.443999999999999,18.0,187.992,286.37015781922526,0.0,2.5,5.2219999999999995,30.214079074252652,0.0,41270.977125000376,RECOMMEND
FAC0032,Yatta Sub-County Hospital,Machakos,FAC0082,Malindi Health Centre,Kilifi,12,COM013,Tramadol 50mg,analgesics,200.0,178.69,2.009,2.009,18.0,36.162,286.37015781922526,0.0,2.5,1.0045,18.040409079570964,0.0,41271.98162500038,RECOMMEND
FAC0028,Ruiru Sub-County Hospital,Kiambu,FAC0101,Shamba Dispensary,Mombasa,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,123.81,1.085,1.085,28.0,30.38,206.11664295874823,0.0,2.5,0.5425,19.695299837925447,0.0,41272.52412500038,RECOMMEND
FAC0021,Seme Sub-County Hospital,Kisumu,FAC0077,Yatta Health Centre,Machakos,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,125.82,1.344,1.344,28.0,37.632000000000005,136.98979591836735,0.0,2.5,0.672,22.507177033492823,0.0,41273.19612500038,RECOMMEND
FAC0021,Seme Sub-County Hospital,Kisumu,FAC0101,Shamba Dispensary,Mombasa,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,125.82,1.085,1.085,28.0,30.38,136.98979591836735,0.0,2.5,0.5425,19.695299837925447,0.0,41273.738625000384,RECOMMEND
FAC0021,Seme Sub-County Hospital,Kisumu,FAC0150,Kiptere Dispensary,Bungoma,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,125.82,0.742,0.742,28.0,20.776,136.98979591836735,0.0,2.5,0.371,15.153902261123267,0.0,41274.10962500038,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0091,Bungoma East Health Centre,Bungoma,0,COM001,Amoxicillin 250mg capsules,antibiotics,200.0,22.18,7.791,7.791,3.2,24.931200000000004,90.93406593406594,0.0,2.5,3.8955,5.092676948217751,0.0,41278.00512500038,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0115,Mariakani Dispensary,Nakuru,0,COM001,Amoxicillin 250mg capsules,antibiotics,200.0,22.18,6.118,6.118,3.2,19.577600000000004,90.93406593406594,0.0,2.5,3.0590000000000006,4.823256959842325,0.0,41281.06412500038,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0001,Nairobi National Referral Hospital,Nairobi,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,200.0,1.5700000000000003,17.465,1.5700000000000003,45.0,70.65,52.11267605633804,0.0,2.5,0.7850000000000001,39.57983193277311,0.0,41281.849125000386,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0014,Dagoretti Sub-County Hospital,Nairobi,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,5.418,3.5500000000000003,20.0,71.0,63.80952380952381,0.0,2.5,1.775,25.585585585585587,0.0,41283.62412500039,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0047,Kamukunji Health Centre,Nairobi,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,1.561,1.561,20.0,31.22,63.80952380952381,0.0,2.5,0.7805,17.534400449311992,0.0,41284.40462500039,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0048,Jomvu Health Centre,Mombasa,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,1.554,1.554,20.0,31.080000000000002,63.80952380952381,0.0,2.5,0.777,17.490151941474394,0.0,41285.18162500039,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0049,Likoni Health Centre,Mombasa,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,1.512,1.512,20.0,30.240000000000002,63.80952380952381,0.0,2.5,0.756,17.220956719817767,0.0,41285.93762500039,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0062,Naivasha Health Centre,Nakuru,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,1.498,1.498,20.0,29.96,63.80952380952381,0.0,2.5,0.749,17.129788450543167,0.0,41286.686625000395,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0051,Kisauni Health Centre,Mombasa,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,1.1620000000000001,1.1620000000000001,20.0,23.240000000000002,63.80952380952381,0.0,2.5,0.5810000000000001,14.69955724225174,0.0,41287.26762500039,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0090,Bungoma Central Health Centre,Bungoma,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,0.896,0.896,20.0,17.92,63.80952380952381,0.0,2.5,0.44800000000000006,12.375690607734809,0.0,41287.71562500039,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0093,Shamba Dispensary,Nairobi,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,0.826,0.826,20.0,16.52,63.80952380952381,0.0,2.5,0.413,11.691436659589526,0.0,41288.12862500039,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0120,Bongom Dispensary,Uasin Gishu,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,0.644,0.644,20.0,12.88,63.80952380952381,0.0,2.5,0.322,9.742813918305597,0.0,41288.45062500039,RECOMMEND
FAC0106,Rongai Centre Dispensary,Kisumu,FAC0094,Kiptere Dispensary,Nairobi,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.5500000000000003,0.553,0.553,20.0,11.06,63.80952380952381,0.0,2.5,0.2765,8.664316490403447,0.0,41288.72712500039,RECOMMEND
FAC0099,Manyatta Dispensary,Mombasa,FAC0075,Machakos Town Health Centre,Machakos,42,COM043,Diazepam 10mg injection,emergency_medicines,200.0,3.5100000000000002,0.455,0.455,20.0,9.1,85.71428571428572,0.0,2.5,0.2275,7.413441955193482,0.0,41288.95462500039,RECOMMEND
FAC0099,Manyatta Dispensary,Mombasa,FAC0050,Mvita Health Centre,Mombasa,42,COM043,Diazepam 10mg injection,emergency_medicines,50.0,3.5100000000000002,0.427,0.427,20.0,8.54,85.71428571428572,0.0,2.5,0.05337499999999999,8.107274237569715,0.0,41289.008000000395,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0027,Ainabkoi Sub-County Hospital,Uasin Gishu,0,COM001,Amoxicillin 250mg capsules,antibiotics,200.0,22.18,40.775,22.18,3.2,70.976,90.93406593406594,0.0,2.5,11.09,5.8706368899917285,0.0,41300.09800000039,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0024,Gilgil Sub-County Hospital,Nakuru,0,COM001,Amoxicillin 250mg capsules,antibiotics,200.0,22.18,35.28,22.18,3.2,70.976,90.93406593406594,0.0,2.5,11.09,5.8706368899917285,0.0,41311.18800000039,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0063,Kesses Health Centre,Uasin Gishu,0,COM001,Amoxicillin 250mg capsules,antibiotics,200.0,22.18,16.24,16.24,3.2,51.967999999999996,90.93406593406594,0.0,2.5,8.12,5.698245614035088,0.0,41319.30800000039,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0050,Mvita Health Centre,Mombasa,0,COM001,Amoxicillin 250mg capsules,antibiotics,200.0,22.18,10.094,10.094,3.2,32.3008,90.93406593406594,0.0,2.5,5.047,5.3416239457582275,0.0,41324.35500000039,RECOMMEND
FAC0037,Imenti South Sub-County Hospital,Meru,FAC0101,Shamba Dispensary,Mombasa,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,122.75,1.085,1.085,28.0,30.38,188.38709677419354,0.0,2.5,0.5425,19.695299837925447,0.0,41324.89750000039,RECOMMEND
FAC0037,Imenti South Sub-County Hospital,Meru,FAC0150,Kiptere Dispensary,Bungoma,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,122.75,0.742,0.742,28.0,20.776,188.38709677419354,0.0,2.5,0.371,15.153902261123267,0.0,41325.26850000039,RECOMMEND
FAC0026,Moiben Sub-County Hospital,Uasin Gishu,FAC0013,Kamukunji Sub-County Hospital,Nairobi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,117.75999999999999,6.4190000000000005,6.4190000000000005,28.0,179.73200000000003,142.36641221374043,0.0,2.5,3.2095000000000002,42.69675733460031,0.0,41328.47800000039,RECOMMEND
FAC0026,Moiben Sub-County Hospital,Uasin Gishu,FAC0036,Kaloleni Sub-County Hospital,Kilifi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,117.75999999999999,4.599,4.599,28.0,128.772,142.36641221374043,0.0,2.5,2.2995,39.027731474465824,0.0,41330.77750000039,RECOMMEND
FAC0026,Moiben Sub-County Hospital,Uasin Gishu,FAC0044,Westlands Health Centre,Nairobi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,117.75999999999999,4.186,4.186,28.0,117.208,142.36641221374043,0.0,2.5,2.093,37.894600711283545,0.0,41332.87050000039,RECOMMEND
FAC0039,Buuri Sub-County Hospital,Meru,FAC0132,Mkwajuni Dispensary,Machakos,14,COM015,Quinine Sulphate 300mg,antimalarials,200.0,160.2,0.532,0.532,22.0,11.704,249.45205479452054,0.0,2.5,0.266,9.24486571879937,0.0,41333.13650000039,RECOMMEND
FAC0021,Seme Sub-County Hospital,Kisumu,FAC0013,Kamukunji Sub-County Hospital,Nairobi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,125.82,6.4190000000000005,6.4190000000000005,28.0,179.73200000000003,136.98979591836735,0.0,2.5,3.2095000000000002,42.69675733460031,0.0,41336.34600000039,RECOMMEND
FAC0021,Seme Sub-County Hospital,Kisumu,FAC0036,Kaloleni Sub-County Hospital,Kilifi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,125.82,4.599,4.599,28.0,128.772,136.98979591836735,0.0,2.5,2.2995,39.027731474465824,0.0,41338.64550000039,RECOMMEND
FAC0021,Seme Sub-County Hospital,Kisumu,FAC0044,Westlands Health Centre,Nairobi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,125.82,4.186,4.186,28.0,117.208,136.98979591836735,0.0,2.5,2.093,37.894600711283545,0.0,41340.73850000039,RECOMMEND
FAC0021,Seme Sub-County Hospital,Kisumu,FAC0055,Kisumu Central Health Centre,Kisumu,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,50.0,125.82,2.59,2.59,28.0,72.52,136.98979591836735,0.0,2.5,0.32375,54.7837582625118,0.0,41341.062250000396,RECOMMEND
FAC0014,Dagoretti Sub-County Hospital,Nairobi,FAC0101,Shamba Dispensary,Mombasa,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,128.81,1.085,1.085,28.0,30.38,110.8600125549278,0.0,2.5,0.5425,19.695299837925447,0.0,41341.6047500004,RECOMMEND
FAC0074,Kathiani Health Centre,Machakos,FAC0050,Mvita Health Centre,Mombasa,42,COM043,Diazepam 10mg injection,emergency_medicines,200.0,3.4499999999999997,0.427,0.427,20.0,8.54,66.3157894736842,0.0,2.5,0.21349999999999997,7.03749484960857,0.0,41341.8182500004,RECOMMEND
FAC0130,Ithanga Dispensary,Machakos,FAC0025,Turbo Sub-County Hospital,Uasin Gishu,41,COM042,Hydrocortisone 100mg injection,emergency_medicines,200.0,2.3,1.694,1.694,30.0,50.82,68.33333333333333,0.0,2.5,0.847,27.514889009204115,0.0,41342.6652500004,RECOMMEND
FAC0130,Ithanga Dispensary,Machakos,FAC0064,Kapseret Health Centre,Uasin Gishu,41,COM042,Hydrocortisone 100mg injection,emergency_medicines,200.0,2.3,0.728,0.728,30.0,21.84,68.33333333333333,0.0,2.5,0.364,16.011730205278592,0.0,41343.0292500004,RECOMMEND
FAC0130,Ithanga Dispensary,Machakos,FAC0138,Manyatta Dispensary,Kilifi,41,COM042,Hydrocortisone 100mg injection,emergency_medicines,200.0,2.3,0.48300000000000004,0.48300000000000004,30.0,14.490000000000002,68.33333333333333,0.0,2.5,0.24150000000000002,11.67136528393073,0.0,41343.270750000396,RECOMMEND
FAC0130,Ithanga Dispensary,Machakos,FAC0096,Kitui Dispensary,Nairobi,41,COM042,Hydrocortisone 100mg injection,emergency_medicines,200.0,2.3,0.455,0.455,30.0,13.65,68.33333333333333,0.0,2.5,0.2275,11.120162932790224,0.0,41343.4982500004,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0007,Uasin Gishu County Referral Hospital,Uasin Gishu,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,200.0,1.5700000000000003,7.497,1.5700000000000003,45.0,70.65,52.11267605633804,0.0,2.5,0.7850000000000001,39.57983193277311,0.0,41344.2832500004,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0033,Kangundo Sub-County Hospital,Machakos,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,1.5700000000000003,1.9739999999999998,1.5700000000000003,45.0,70.65,52.11267605633804,0.0,2.5,0.19625000000000004,59.059561128526646,0.0,41344.4795000004,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0044,Westlands Health Centre,Nairobi,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,200.0,1.5700000000000003,1.603,1.5700000000000003,45.0,70.65,52.11267605633804,0.0,2.5,0.7850000000000001,39.57983193277311,0.0,41345.264500000405,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0084,Tigania Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,200.0,1.5700000000000003,1.1620000000000001,1.1620000000000001,45.0,52.290000000000006,52.11267605633804,0.0,2.5,0.5810000000000001,33.07400379506642,0.0,41345.8455000004,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0065,Soy Health Centre,Uasin Gishu,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,200.0,1.5700000000000003,0.812,0.812,45.0,36.54,52.11267605633804,0.0,2.5,0.406,25.98862019914651,0.0,41346.251500000406,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0138,Manyatta Dispensary,Kilifi,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,200.0,1.5700000000000003,0.5950000000000001,0.5950000000000001,45.0,26.775000000000002,52.11267605633804,0.0,2.5,0.29750000000000004,20.63583815028902,0.0,41346.54900000041,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0130,Ithanga Dispensary,Machakos,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,1.5700000000000003,0.5810000000000001,0.5810000000000001,45.0,26.145000000000003,52.11267605633804,0.0,2.5,0.07262500000000001,24.374781493998373,0.0,41346.62162500041,RECOMMEND
FAC0131,Kitui Dispensary,Machakos,FAC0102,Kiptere Dispensary,Mombasa,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,200.0,1.5700000000000003,0.385,0.385,45.0,17.325,52.11267605633804,0.0,2.5,0.1925,14.528301886792454,0.0,41346.814125000405,RECOMMEND
FAC0099,Manyatta Dispensary,Mombasa,FAC0024,Gilgil Sub-County Hospital,Nakuru,42,COM043,Diazepam 10mg injection,emergency_medicines,200.0,3.5100000000000002,1.589,1.589,20.0,31.78,85.71428571428572,0.0,2.5,0.7945,17.709668431317915,0.0,41347.60862500041,RECOMMEND
FAC0099,Manyatta Dispensary,Mombasa,FAC0054,Muhoroni Health Centre,Kisumu,42,COM043,Diazepam 10mg injection,emergency_medicines,200.0,3.5100000000000002,0.9520000000000001,0.9520000000000001,20.0,19.040000000000003,85.71428571428572,0.0,2.5,0.476,12.899728997289975,0.0,41348.08462500041,RECOMMEND
FAC0121,Baraka Dispensary,Uasin Gishu,FAC0027,Ainabkoi Sub-County Hospital,Uasin Gishu,40,COM041,Adrenaline 1mg/ml injection,emergency_medicines,50.0,2.8,1.7429999999999999,1.7429999999999999,25.0,43.574999999999996,0.0,0.0,2.5,0.21787499999999999,35.77953402442779,0.0,41348.30250000041,RECOMMEND
FAC0121,Baraka Dispensary,Uasin Gishu,FAC0120,Bongom Dispensary,Uasin Gishu,40,COM041,Adrenaline 1mg/ml injection,emergency_medicines,50.0,2.8,0.07,0.07,25.0,1.7500000000000002,0.0,0.0,2.5,0.008750000000000003,1.734820322180917,0.0,41348.31125000041,RECOMMEND
FAC0074,Kathiani Health Centre,Machakos,FAC0024,Gilgil Sub-County Hospital,Nakuru,42,COM043,Diazepam 10mg injection,emergency_medicines,200.0,3.4499999999999997,1.589,1.589,20.0,31.78,66.3157894736842,0.0,2.5,0.7945,17.709668431317915,0.0,41349.10575000042,RECOMMEND
FAC0074,Kathiani Health Centre,Machakos,FAC0054,Muhoroni Health Centre,Kisumu,42,COM043,Diazepam 10mg injection,emergency_medicines,200.0,3.4499999999999997,0.9520000000000001,0.9520000000000001,20.0,19.040000000000003,66.3157894736842,0.0,2.5,0.476,12.899728997289975,0.0,41349.58175000042,RECOMMEND
FAC0074,Kathiani Health Centre,Machakos,FAC0075,Machakos Town Health Centre,Machakos,42,COM043,Diazepam 10mg injection,emergency_medicines,50.0,3.4499999999999997,0.455,0.455,20.0,9.1,66.3157894736842,0.0,2.5,0.056875,8.610289769367238,0.0,41349.63862500042,RECOMMEND
FAC0028,Ruiru Sub-County Hospital,Kiambu,FAC0013,Kamukunji Sub-County Hospital,Nairobi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,123.81,6.4190000000000005,6.4190000000000005,28.0,179.73200000000003,206.11664295874823,0.0,2.5,3.2095000000000002,42.69675733460031,0.0,41352.84812500042,RECOMMEND
FAC0028,Ruiru Sub-County Hospital,Kiambu,FAC0036,Kaloleni Sub-County Hospital,Kilifi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,123.81,4.599,4.599,28.0,128.772,206.11664295874823,0.0,2.5,2.2995,39.027731474465824,0.0,41355.14762500042,RECOMMEND
FAC0028,Ruiru Sub-County Hospital,Kiambu,FAC0044,Westlands Health Centre,Nairobi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,123.81,4.186,4.186,28.0,117.208,206.11664295874823,0.0,2.5,2.093,37.894600711283545,0.0,41357.24062500042,RECOMMEND
FAC0028,Ruiru Sub-County Hospital,Kiambu,FAC0055,Kisumu Central Health Centre,Kisumu,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,123.81,2.59,2.59,28.0,72.52,206.11664295874823,0.0,2.5,1.295,31.59912854030501,0.0,41358.53562500042,RECOMMEND
FAC0028,Ruiru Sub-County Hospital,Kiambu,FAC0077,Yatta Health Centre,Machakos,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,123.81,1.344,1.344,28.0,37.632000000000005,206.11664295874823,0.0,2.5,0.672,22.507177033492823,0.0,41359.20762500042,RECOMMEND
FAC0014,Dagoretti Sub-County Hospital,Nairobi,FAC0013,Kamukunji Sub-County Hospital,Nairobi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,50.0,128.81,6.4190000000000005,6.4190000000000005,28.0,179.73200000000003,110.8600125549278,0.0,2.5,0.8023750000000001,99.7195367223802,0.0,41360.01000000042,RECOMMEND
FAC0014,Dagoretti Sub-County Hospital,Nairobi,FAC0036,Kaloleni Sub-County Hospital,Kilifi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,200.0,128.81,4.599,4.599,28.0,128.772,110.8600125549278,0.0,2.5,2.2995,39.027731474465824,0.0,41362.30950000042,RECOMMEND
FAC0014,Dagoretti Sub-County Hospital,Nairobi,FAC0044,Westlands Health Centre,Nairobi,1,COM002,Amoxicillin/Clavulanic Acid 625mg,antibiotics,50.0,128.81,4.186,4.186,28.0,117.208,110.8600125549278,0.0,2.5,0.52325,76.9460036107008,0.0,41362.832750000416,RECOMMEND
